mvo.vel_x,mvo.vel_y,mvo.vel_z,mvo.pos_x,mvo.pos_y,mvo.pos_z,imu.acc_x,imu.acc_y,imu.acc_z,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.q0,imu.q1,imu.q2, self.q3,imu.vg_x,imu.vg_y,imu.vg_z
0.590000,-0.200000,-0.130000,-0.019982,0.373533,-1.489715,-0.011198,-0.019142,-0.985107,-0.050034,0.006478,0.013477,0.999932,-0.001828,-0.011494,-0.000577,0.082910,-0.026612,-0.001885
0.410000,-0.180000,-0.120000,-0.022509,0.372025,-1.494477,-0.011198,-0.019142,-0.985107,-0.050034,0.006478,0.013477,0.999932,-0.001828,-0.011494,-0.000577,0.082910,-0.026612,-0.001885
0.410000,-0.180000,-0.120000,-0.022509,0.372025,-1.494477,-0.018399,0.006450,-0.994370,-0.019360,0.021095,-0.005210,0.999942,-0.002866,-0.010382,-0.000361,0.076075,-0.032433,0.001017
0.410000,-0.180000,-0.120000,-0.022509,0.372025,-1.494477,-0.018399,0.006450,-0.994370,-0.019360,0.021095,-0.005210,0.999942,-0.002866,-0.010382,-0.000361,0.076075,-0.032433,0.001017
0.410000,-0.180000,-0.120000,-0.022509,0.372025,-1.494477,-0.015442,-0.004950,-1.003068,0.010378,-0.039880,0.010751,0.999927,-0.002585,-0.011785,-0.000213,0.065058,-0.035680,0.003651
0.410000,-0.180000,-0.120000,-0.022509,0.372025,-1.494477,-0.002070,-0.007756,-1.001852,-0.052645,-0.005451,-0.001713,0.999903,-0.003737,-0.013424,-0.000228,0.060308,-0.018318,0.003975
0.340000,0.040000,-0.080000,-0.022084,0.380345,-1.503996,-0.002070,-0.007756,-1.001852,-0.052645,-0.005451,-0.001713,0.999903,-0.003737,-0.013424,-0.000228,0.060308,-0.018318,0.003975
0.340000,0.040000,-0.080000,-0.022084,0.380345,-1.503996,-0.008166,-0.000713,-0.992867,-0.011133,-0.006628,-0.009971,0.999887,-0.005252,-0.014073,-0.000532,0.054207,-0.017569,-0.001821
0.340000,0.040000,-0.080000,-0.022084,0.380345,-1.503996,-0.008166,-0.000713,-0.992867,-0.011133,-0.006628,-0.009971,0.999887,-0.005252,-0.014073,-0.000532,0.054207,-0.017569,-0.001821
0.340000,0.040000,-0.080000,-0.022084,0.380345,-1.503996,-0.016223,0.003492,-0.985251,0.005913,-0.012116,-0.009036,0.999866,-0.005697,-0.015328,-0.000660,0.057385,-0.020877,-0.003112
0.340000,0.040000,-0.080000,-0.022084,0.380345,-1.503996,-0.016223,0.003492,-0.985251,0.005913,-0.012116,-0.009036,0.999866,-0.005697,-0.015328,-0.000660,0.057385,-0.020877,-0.003112
0.260000,-0.100000,-0.010000,-0.026296,0.381535,-1.505318,-0.016223,0.003492,-0.985251,0.005913,-0.012116,-0.009036,0.999866,-0.005697,-0.015328,-0.000660,0.057385,-0.020877,-0.003112
0.260000,-0.100000,-0.010000,-0.026296,0.381535,-1.505318,-0.014585,-0.004894,-0.990782,-0.020790,0.021547,0.007435,0.999862,-0.006184,-0.015395,-0.000451,0.062844,-0.021938,0.004747
0.260000,-0.100000,-0.010000,-0.026296,0.381535,-1.505318,-0.014585,-0.004894,-0.990782,-0.020790,0.021547,0.007435,0.999862,-0.006184,-0.015395,-0.000451,0.062844,-0.021938,0.004747
0.260000,-0.100000,-0.010000,-0.026296,0.381535,-1.505318,-0.004910,0.007174,-0.999188,-0.026582,-0.006281,-0.010251,0.999871,-0.006778,-0.014568,-0.000299,0.062268,-0.026049,0.006619
0.240000,-0.230000,0.130000,-0.031510,0.380414,-1.502423,-0.004910,0.007174,-0.999188,-0.026582,-0.006281,-0.010251,0.999871,-0.006778,-0.014568,-0.000299,0.062268,-0.026049,0.006619
0.240000,-0.230000,0.130000,-0.031510,0.380414,-1.502423,-0.032034,0.015336,-0.999642,0.016733,-0.021053,0.009753,0.999873,-0.005959,-0.014778,-0.000293,0.060078,-0.032129,0.008575
0.240000,-0.230000,0.130000,-0.031510,0.380414,-1.502423,-0.032034,0.015336,-0.999642,0.016733,-0.021053,0.009753,0.999873,-0.005959,-0.014778,-0.000293,0.060078,-0.032129,0.008575
0.270000,-0.310000,0.240000,-0.035191,0.376996,-1.496241,-0.032034,0.015336,-0.999642,0.016733,-0.021053,0.009753,0.999873,-0.005959,-0.014778,-0.000293,0.060078,-0.032129,0.008575
0.270000,-0.310000,0.240000,-0.035191,0.376996,-1.496241,-0.009383,-0.006022,-0.993114,0.022535,-0.016004,0.003177,0.999870,-0.004789,-0.015420,-0.000190,0.073240,-0.035788,0.015114
0.270000,-0.310000,0.240000,-0.035191,0.376996,-1.496241,-0.009383,-0.006022,-0.993114,0.022535,-0.016004,0.003177,0.999870,-0.004789,-0.015420,-0.000190,0.073240,-0.035788,0.015114
0.270000,-0.310000,0.240000,-0.035191,0.376996,-1.496241,-0.009383,-0.006022,-0.993114,0.022535,-0.016004,0.003177,0.999870,-0.004789,-0.015420,-0.000190,0.073240,-0.035788,0.015114
0.270000,-0.310000,0.240000,-0.035191,0.376996,-1.496241,-0.023278,-0.008103,-1.002628,0.034652,0.043502,0.006268,0.999916,-0.002928,-0.012520,0.001791,0.084500,-0.038884,0.021494
0.270000,-0.310000,0.240000,-0.035191,0.376996,-1.496241,-0.023278,-0.008103,-1.002628,0.034652,0.043502,0.006268,0.999916,-0.002928,-0.012520,0.001791,0.084500,-0.038884,0.021494
0.270000,-0.310000,0.240000,-0.035191,0.376996,-1.496241,-0.021196,0.003736,-0.990021,-0.035830,0.012473,-0.016068,0.999923,-0.005074,-0.011272,0.001038,0.087815,-0.024819,0.020648
0.530000,-0.150000,0.030000,-0.026863,0.378119,-1.480973,-0.021196,0.003736,-0.990021,-0.035830,0.012473,-0.016068,0.999923,-0.005074,-0.011272,0.001038,0.087815,-0.024819,0.020648
0.530000,-0.150000,0.030000,-0.026863,0.378119,-1.480973,-0.005712,-0.001079,-1.000880,-0.037692,-0.000034,-0.007599,0.999924,-0.007074,-0.010128,-0.000214,0.078252,-0.024666,0.011252
0.530000,-0.150000,0.030000,-0.026863,0.378119,-1.480973,-0.005712,-0.001079,-1.000880,-0.037692,-0.000034,-0.007599,0.999924,-0.007074,-0.010128,-0.000214,0.078252,-0.024666,0.011252
0.530000,-0.150000,0.030000,-0.026863,0.378119,-1.480973,-0.006364,-0.013676,-0.995553,0.012629,-0.018914,-0.011826,0.999920,-0.006592,-0.010744,-0.000462,0.070525,-0.032695,0.006054
0.470000,-0.250000,0.000000,-0.022115,0.377767,-1.480436,-0.006364,-0.013676,-0.995553,0.012629,-0.018914,-0.011826,0.999920,-0.006592,-0.010744,-0.000462,0.070525,-0.032695,0.006054
0.470000,-0.250000,0.000000,-0.022115,0.377767,-1.480436,0.017444,-0.017718,-0.993655,0.005334,0.018490,0.002648,0.999902,-0.004431,-0.013260,-0.000845,0.070143,-0.034032,-0.001096
0.470000,-0.250000,0.000000,-0.022115,0.377767,-1.480436,0.017444,-0.017718,-0.993655,0.005334,0.018490,0.002648,0.999902,-0.004431,-0.013260,-0.000845,0.070143,-0.034032,-0.001096
0.470000,-0.250000,0.000000,-0.022115,0.377767,-1.480436,-0.033565,0.011948,-0.986454,-0.002976,-0.020111,0.001415,0.999880,-0.006404,-0.014097,-0.000920,0.063625,-0.029538,0.000625
0.470000,-0.250000,0.000000,-0.022115,0.377767,-1.480436,-0.033565,0.011948,-0.986454,-0.002976,-0.020111,0.001415,0.999880,-0.006404,-0.014097,-0.000920,0.063625,-0.029538,0.000625
0.470000,-0.250000,0.000000,-0.022115,0.377767,-1.480436,-0.000586,-0.000315,-0.991548,0.011012,-0.002794,0.011679,0.999896,-0.003768,-0.013887,-0.000804,0.057159,-0.033254,0.007660
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,-0.000586,-0.000315,-0.991548,0.011012,-0.002794,0.011679,0.999896,-0.003768,-0.013887,-0.000804,0.057159,-0.033254,0.007660
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,-0.000586,-0.000315,-0.991548,0.011012,-0.002794,0.011679,0.999896,-0.003768,-0.013887,-0.000804,0.057159,-0.033254,0.007660
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,-0.000586,-0.000315,-0.991548,0.011012,-0.002794,0.011679,0.999896,-0.003768,-0.013887,-0.000804,0.057159,-0.033254,0.007660
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,-0.000586,-0.000315,-0.991548,0.011012,-0.002794,0.011679,0.999896,-0.003768,-0.013887,-0.000804,0.057159,-0.033254,0.007660
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,-0.014756,0.006138,-0.995713,0.009257,-0.039061,0.000848,0.999923,-0.005022,-0.011350,-0.000007,0.053920,-0.027030,0.004942
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,-0.014756,0.006138,-0.995713,0.009257,-0.039061,0.000848,0.999923,-0.005022,-0.011350,-0.000007,0.053920,-0.027030,0.004942
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,-0.025821,0.009970,-1.018630,-0.014753,0.004087,0.008733,0.999892,-0.004351,-0.014053,0.000586,0.048151,-0.027405,0.010300
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,-0.025821,0.009970,-1.018630,-0.014753,0.004087,0.008733,0.999892,-0.004351,-0.014053,0.000586,0.048151,-0.027405,0.010300
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,0.002001,-0.009952,-1.007321,-0.004339,0.000114,-0.013516,0.999886,-0.005078,-0.014198,0.000607,0.048423,-0.024404,0.002107
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,-0.015599,0.005512,-0.991130,0.005397,0.015556,-0.003196,0.999889,-0.005486,-0.013823,0.000286,0.052603,-0.029640,0.001312
0.440000,-0.100000,0.080000,-0.021478,0.372381,-1.479005,-0.015599,0.005512,-0.991130,0.005397,0.015556,-0.003196,0.999889,-0.005486,-0.013823,0.000286,0.052603,-0.029640,0.001312
0.340000,-0.100000,-0.060000,-0.021426,0.379646,-1.488987,-0.015599,0.005512,-0.991130,0.005397,0.015556,-0.003196,0.999889,-0.005486,-0.013823,0.000286,0.052603,-0.029640,0.001312
0.340000,-0.100000,-0.060000,-0.021426,0.379646,-1.488987,-0.031148,0.015879,-0.989943,-0.026504,0.016407,-0.020092,0.999896,-0.006035,-0.013087,-0.000748,0.053209,-0.018602,0.000552
0.370000,-0.070000,-0.080000,-0.021240,0.382314,-1.492875,-0.031148,0.015879,-0.989943,-0.026504,0.016407,-0.020092,0.999896,-0.006035,-0.013087,-0.000748,0.053209,-0.018602,0.000552
0.370000,-0.070000,-0.080000,-0.021240,0.382314,-1.492875,-0.035893,0.019564,-1.011513,0.007303,0.011715,0.000199,0.999895,-0.006973,-0.012626,-0.001211,0.049279,-0.025041,-0.001136
0.370000,-0.070000,-0.080000,-0.021240,0.382314,-1.492875,-0.035893,0.019564,-1.011513,0.007303,0.011715,0.000199,0.999895,-0.006973,-0.012626,-0.001211,0.049279,-0.025041,-0.001136
0.370000,-0.070000,-0.080000,-0.021240,0.382314,-1.492875,0.010061,-0.009805,-0.981003,-0.001968,-0.033215,-0.001070,0.999883,-0.006343,-0.013892,-0.001313,0.052869,-0.023685,-0.002805
0.520000,-0.130000,-0.050000,-0.015763,0.383039,-1.493718,0.010061,-0.009805,-0.981003,-0.001968,-0.033215,-0.001070,0.999883,-0.006343,-0.013892,-0.001313,0.052869,-0.023685,-0.002805
0.520000,-0.130000,-0.050000,-0.015763,0.383039,-1.493718,-0.019687,0.016385,-0.998513,-0.016113,0.012407,0.004879,0.999890,-0.006307,-0.013320,-0.001449,0.060625,-0.022061,-0.000308
0.520000,-0.130000,-0.050000,-0.015763,0.383039,-1.493718,-0.019687,0.016385,-0.998513,-0.016113,0.012407,0.004879,0.999890,-0.006307,-0.013320,-0.001449,0.060625,-0.022061,-0.000308
0.520000,-0.130000,-0.050000,-0.015763,0.383039,-1.493718,-0.014369,-0.002114,-0.965633,0.003834,0.019857,0.001326,0.999901,-0.006946,-0.012155,-0.001410,0.061472,-0.024347,-0.001093
0.520000,-0.130000,-0.050000,-0.015763,0.383039,-1.493718,-0.014369,-0.002114,-0.965633,0.003834,0.019857,0.001326,0.999901,-0.006946,-0.012155,-0.001410,0.061472,-0.024347,-0.001093
0.330000,-0.300000,0.140000,-0.016872,0.379405,-1.487633,-0.014369,-0.002114,-0.965633,0.003834,0.019857,0.001326,0.999901,-0.006946,-0.012155,-0.001410,0.061472,-0.024347,-0.001093
0.330000,-0.300000,0.140000,-0.016872,0.379405,-1.487633,-0.019114,-0.009266,-0.984883,0.002604,0.022995,0.004743,0.999919,-0.006418,-0.010856,-0.001417,0.070699,-0.029925,0.005925
0.330000,-0.300000,0.140000,-0.016872,0.379405,-1.487633,-0.019114,-0.009266,-0.984883,0.002604,0.022995,0.004743,0.999919,-0.006418,-0.010856,-0.001417,0.070699,-0.029925,0.005925
0.330000,-0.300000,0.140000,-0.016872,0.379405,-1.487633,-0.036027,0.017097,-1.021871,-0.016691,-0.000027,0.001137,0.999937,-0.006461,-0.009063,-0.001328,0.055923,-0.033355,0.008599
0.170000,-0.320000,0.190000,-0.019149,0.376379,-1.483745,-0.036027,0.017097,-1.021871,-0.016691,-0.000027,0.001137,0.999937,-0.006461,-0.009063,-0.001328,0.055923,-0.033355,0.008599
0.170000,-0.320000,0.190000,-0.019149,0.376379,-1.483745,-0.025555,0.011000,-1.011777,0.015784,-0.045069,0.007761,0.999923,-0.006811,-0.010251,-0.001327,0.039887,-0.041784,0.015795
0.170000,-0.320000,0.190000,-0.019149,0.376379,-1.483745,-0.025555,0.011000,-1.011777,0.015784,-0.045069,0.007761,0.999923,-0.006811,-0.010251,-0.001327,0.039887,-0.041784,0.015795
0.170000,-0.320000,0.190000,-0.019149,0.376379,-1.483745,-0.024479,0.001597,-0.992244,-0.003778,-0.034450,-0.008282,0.999893,-0.004803,-0.013772,-0.001157,0.030940,-0.041565,0.016598
0.170000,-0.350000,0.210000,-0.020603,0.371768,-1.478201,-0.024479,0.001597,-0.992244,-0.003778,-0.034450,-0.008282,0.999893,-0.004803,-0.013772,-0.001157,0.030940,-0.041565,0.016598
0.170000,-0.350000,0.210000,-0.020603,0.371768,-1.478201,-0.024940,0.014317,-1.006165,0.029820,-0.000545,-0.014112,0.999856,-0.003733,-0.016505,-0.001195,0.034573,-0.046384,0.018232
0.170000,-0.350000,0.210000,-0.020603,0.371768,-1.478201,-0.024940,0.014317,-1.006165,0.029820,-0.000545,-0.014112,0.999856,-0.003733,-0.016505,-0.001195,0.034573,-0.046384,0.018232
0.170000,-0.350000,0.210000,-0.020603,0.371768,-1.478201,-0.017788,0.017563,-0.999457,-0.041410,0.017076,0.009275,0.999862,-0.003226,-0.016272,-0.001039,0.040535,-0.037975,0.014807
0.360000,-0.240000,0.130000,-0.020366,0.368963,-1.476909,-0.017788,0.017563,-0.999457,-0.041410,0.017076,0.009275,0.999862,-0.003226,-0.016272,-0.001039,0.040535,-0.037975,0.014807
0.360000,-0.240000,0.130000,-0.020366,0.368963,-1.476909,-0.006878,-0.003447,-0.997888,-0.010572,-0.029202,-0.000766,0.999868,-0.003852,-0.015734,-0.000870,0.043574,-0.036252,0.015782
0.360000,-0.240000,0.130000,-0.020366,0.368963,-1.476909,-0.006878,-0.003447,-0.997888,-0.010572,-0.029202,-0.000766,0.999868,-0.003852,-0.015734,-0.000870,0.043574,-0.036252,0.015782
0.360000,-0.240000,0.130000,-0.020366,0.368963,-1.476909,-0.004979,0.009343,-1.002312,0.007108,0.002792,0.012309,0.999872,-0.003857,-0.015496,-0.000401,0.051207,-0.033105,0.011242
0.290000,-0.260000,-0.010000,-0.025335,0.365934,-1.480615,-0.004979,0.009343,-1.002312,0.007108,0.002792,0.012309,0.999872,-0.003857,-0.015496,-0.000401,0.051207,-0.033105,0.011242
0.290000,-0.260000,-0.010000,-0.025335,0.365934,-1.480615,-0.010379,-0.008841,-1.001675,-0.001400,0.046946,0.004137,0.999895,-0.003470,-0.014086,0.000199,0.043715,-0.042178,0.009497
0.290000,-0.260000,-0.010000,-0.025335,0.365934,-1.480615,-0.010379,-0.008841,-1.001675,-0.001400,0.046946,0.004137,0.999895,-0.003470,-0.014086,0.000199,0.043715,-0.042178,0.009497
0.290000,-0.260000,-0.010000,-0.025335,0.365934,-1.480615,-0.007512,-0.006048,-0.991013,0.044974,-0.029231,-0.007682,0.999879,-0.001688,-0.015453,0.000376,0.047800,-0.041987,-0.006979
0.290000,-0.260000,-0.010000,-0.025335,0.365934,-1.480615,-0.007512,-0.006048,-0.991013,0.044974,-0.029231,-0.007682,0.999879,-0.001688,-0.015453,0.000376,0.047800,-0.041987,-0.006979
0.490000,-0.140000,-0.220000,-0.019447,0.367526,-1.484515,-0.007512,-0.006048,-0.991013,0.044974,-0.029231,-0.007682,0.999879,-0.001688,-0.015453,0.000376,0.047800,-0.041987,-0.006979
0.490000,-0.140000,-0.220000,-0.019447,0.367526,-1.484515,-0.024768,0.009018,-0.999083,-0.007726,0.020453,-0.004156,0.999882,-0.000534,-0.015365,0.000050,0.054663,-0.040839,-0.007628
0.490000,-0.140000,-0.220000,-0.019447,0.367526,-1.484515,-0.024768,0.009018,-0.999083,-0.007726,0.020453,-0.004156,0.999882,-0.000534,-0.015365,0.000050,0.054663,-0.040839,-0.007628
0.490000,-0.140000,-0.220000,-0.019447,0.367526,-1.484515,-0.024285,-0.011836,-0.997964,-0.016662,-0.042263,-0.016385,0.999886,-0.000040,-0.015097,-0.000328,0.058702,-0.035807,0.008053
0.290000,-0.230000,0.040000,-0.021607,0.363885,-1.484779,-0.024285,-0.011836,-0.997964,-0.016662,-0.042263,-0.016385,0.999886,-0.000040,-0.015097,-0.000328,0.058702,-0.035807,0.008053
0.290000,-0.230000,0.040000,-0.021607,0.363885,-1.484779,-0.017896,-0.000520,-0.994174,-0.072259,0.015907,-0.006658,0.999886,-0.001157,-0.015014,-0.000579,0.061201,-0.032807,-0.001743
0.290000,-0.230000,0.040000,-0.021607,0.363885,-1.484779,-0.017896,-0.000520,-0.994174,-0.072259,0.015907,-0.006658,0.999886,-0.001157,-0.015014,-0.000579,0.061201,-0.032807,-0.001743
0.290000,-0.230000,0.040000,-0.021607,0.363885,-1.484779,-0.037640,0.018354,-0.991963,-0.008107,0.033437,0.000999,0.999914,-0.001971,-0.012960,-0.000016,0.054832,-0.036423,0.008158
0.450000,-0.260000,0.010000,-0.015276,0.364380,-1.487953,-0.037640,0.018354,-0.991963,-0.008107,0.033437,0.000999,0.999914,-0.001971,-0.012960,-0.000016,0.054832,-0.036423,0.008158
0.450000,-0.260000,0.010000,-0.015276,0.364380,-1.487953,-0.011986,-0.008654,-0.998359,0.015981,0.001455,0.000549,0.999913,-0.000900,-0.013147,0.000270,0.062829,-0.033202,0.004363
0.450000,-0.260000,0.010000,-0.015276,0.364380,-1.487953,-0.011986,-0.008654,-0.998359,0.015981,0.001455,0.000549,0.999913,-0.000900,-0.013147,0.000270,0.062829,-0.033202,0.004363
0.450000,-0.260000,0.010000,-0.015276,0.364380,-1.487953,-0.029969,0.015301,-1.013390,-0.013324,0.059488,0.008413,0.999937,-0.000998,-0.011145,0.000406,0.072428,-0.038393,-0.003666
