mvo.vel_x,mvo.vel_y,mvo.vel_z,mvo.pos_x,mvo.pos_y,mvo.pos_z,imu.acc_x,imu.acc_y,imu.acc_z,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.q0,imu.q1,imu.q2, self.q3,imu.vg_x,imu.vg_y,imu.vg_z
0.000000,0.000000,0.000000,0.015673,0.012426,-0.004994,-0.003465,-0.000585,-0.991751,-0.017384,0.011492,-0.004097,0.999909,-0.000030,-0.000242,0.013504,0.000000,0.000000,-0.052042
0.000000,0.000000,0.000000,0.015673,0.012426,-0.004994,-0.003465,-0.000585,-0.991751,-0.017384,0.011492,-0.004097,0.999909,-0.000030,-0.000242,0.013504,0.000000,0.000000,-0.052042
0.000000,0.000000,0.000000,0.015673,0.012426,-0.004994,0.000458,0.001061,-0.993697,0.005222,-0.008134,-0.000611,0.999908,0.000029,-0.000250,0.013539,0.000000,0.000000,-0.053105
0.000000,0.000000,0.000000,0.015673,0.012428,-0.004990,0.000458,0.001061,-0.993697,0.005222,-0.008134,-0.000611,0.999908,0.000029,-0.000250,0.013539,0.000000,0.000000,-0.053105
0.000000,0.000000,0.000000,0.015673,0.012428,-0.004990,-0.001435,-0.004168,-0.991820,0.006685,-0.005147,-0.019376,0.999909,0.000062,-0.000281,0.013518,0.000000,0.000000,-0.053573
0.000000,0.000000,0.000000,0.015673,0.012428,-0.004990,-0.001435,-0.004168,-0.991820,0.006685,-0.005147,-0.019376,0.999909,0.000062,-0.000281,0.013518,0.000000,0.000000,-0.053573
0.000000,0.000000,0.000000,0.015673,0.012428,-0.004990,-0.003958,0.004999,-0.991698,-0.026322,0.011222,-0.001697,0.999908,0.000009,-0.000318,0.013536,0.000000,0.000000,-0.053170
0.000000,0.000000,0.000000,0.015674,0.012431,-0.004981,-0.003958,0.004999,-0.991698,-0.026322,0.011222,-0.001697,0.999908,0.000009,-0.000318,0.013536,0.000000,0.000000,-0.053170
0.000000,0.000000,0.000000,0.015674,0.012431,-0.004981,-0.001359,0.001878,-1.000545,-0.003525,0.000268,-0.013397,0.999909,-0.000037,-0.000278,0.013513,0.000000,0.000000,-0.053197
0.000000,0.000000,0.000000,0.015674,0.012431,-0.004981,-0.001359,0.001878,-1.000545,-0.003525,0.000268,-0.013397,0.999909,-0.000037,-0.000278,0.013513,0.000000,0.000000,-0.053197
0.000000,0.000000,0.000000,0.015674,0.012431,-0.004981,0.002092,0.003571,-0.994954,-0.014572,0.007367,0.010847,0.999908,-0.000052,-0.000355,0.013532,0.000000,0.000000,-0.057080
0.000000,0.000000,0.000000,0.015673,0.012428,-0.004992,0.002092,0.003571,-0.994954,-0.014572,0.007367,0.010847,0.999908,-0.000052,-0.000355,0.013532,0.000000,0.000000,-0.057080
0.000000,0.000000,0.000000,0.015673,0.012428,-0.004992,-0.006243,-0.013160,-0.993599,-0.004679,-0.008684,-0.007175,0.999909,-0.000092,-0.000362,0.013496,0.000000,0.000000,-0.056930
0.000000,0.000000,0.000000,0.015673,0.012428,-0.004992,-0.006243,-0.013160,-0.993599,-0.004679,-0.008684,-0.007175,0.999909,-0.000092,-0.000362,0.013496,0.000000,0.000000,-0.056930
0.000000,0.000000,0.000000,0.015673,0.012428,-0.004992,0.017243,0.000960,-1.004454,0.013832,-0.017983,-0.001277,0.999909,-0.000113,-0.000370,0.013523,0.000000,0.000000,-0.056372
0.000000,0.000000,0.000000,0.015673,0.012428,-0.004992,0.017243,0.000960,-1.004454,0.013832,-0.017983,-0.001277,0.999909,-0.000113,-0.000370,0.013523,0.000000,0.000000,-0.056372
0.000000,0.000000,0.000000,0.015672,0.012427,-0.004995,0.017243,0.000960,-1.004454,0.013832,-0.017983,-0.001277,0.999909,-0.000113,-0.000370,0.013523,0.000000,0.000000,-0.056372
0.000000,0.000000,0.000000,0.015672,0.012427,-0.004995,-0.001566,-0.014078,-0.992131,-0.040036,0.028388,-0.001287,0.999908,0.000163,-0.000577,0.013575,0.000000,0.000000,-0.054512
0.000000,0.000000,0.000000,0.015672,0.012427,-0.004995,-0.001566,-0.014078,-0.992131,-0.040036,0.028388,-0.001287,0.999908,0.000163,-0.000577,0.013575,0.000000,0.000000,-0.054512
0.000000,0.000000,0.000000,0.015672,0.012427,-0.004995,0.010801,0.009015,-0.992347,-0.013110,-0.006622,0.001569,0.999908,-0.000033,-0.000295,0.013573,0.000000,0.000000,-0.057400
0.000000,0.000000,0.000000,0.015672,0.012431,-0.004986,0.010801,0.009015,-0.992347,-0.013110,-0.006622,0.001569,0.999908,-0.000033,-0.000295,0.013573,0.000000,0.000000,-0.057400
0.000000,0.000000,0.000000,0.015672,0.012431,-0.004986,-0.005061,0.007060,-0.992091,-0.026617,0.023174,0.029622,0.999907,-0.000011,-0.000244,0.013616,0.000000,0.000000,-0.054793
0.000000,0.000000,0.000000,0.015672,0.012431,-0.004986,-0.005061,0.007060,-0.992091,-0.026617,0.023174,0.029622,0.999907,-0.000011,-0.000244,0.013616,0.000000,0.000000,-0.054793
0.000000,0.000000,0.000000,0.015672,0.012431,-0.004986,0.001564,-0.004148,-0.998908,0.011601,0.010151,-0.007684,0.999908,0.000062,-0.000273,0.013591,0.000000,0.000000,-0.055637
0.000000,0.000000,0.000000,0.015670,0.012431,-0.004992,0.001564,-0.004148,-0.998908,0.011601,0.010151,-0.007684,0.999908,0.000062,-0.000273,0.013591,0.000000,0.000000,-0.055637
0.000000,0.000000,0.000000,0.015670,0.012431,-0.004992,0.008993,-0.024236,-0.990945,-0.001520,-0.003035,0.005817,0.999907,-0.000056,-0.000194,0.013603,0.000000,0.000000,-0.058810
0.000000,0.000000,0.000000,0.015670,0.012431,-0.004992,0.008993,-0.024236,-0.990945,-0.001520,-0.003035,0.005817,0.999907,-0.000056,-0.000194,0.013603,0.000000,0.000000,-0.058810
0.000000,0.000000,0.000000,0.015670,0.012431,-0.004992,-0.005685,0.007471,-0.993942,-0.005366,0.010375,0.007964,0.999903,0.000081,-0.000261,0.013948,0.000000,0.000000,-0.055006
0.000000,0.010000,0.000000,0.015650,0.012456,-0.004992,-0.005685,0.007471,-0.993942,-0.005366,0.010375,0.007964,0.999903,0.000081,-0.000261,0.013948,0.000000,0.000000,-0.055006
0.000000,0.010000,0.000000,0.015650,0.012456,-0.004992,-0.012989,0.003053,-1.025491,0.073323,0.000372,0.158857,0.999787,0.001443,-0.001362,0.020533,0.000000,0.000000,-0.057690
0.000000,0.010000,0.000000,0.015650,0.012456,-0.004992,-0.012989,0.003053,-1.025491,0.073323,0.000372,0.158857,0.999787,0.001443,-0.001362,0.020533,0.000000,0.000000,-0.057690
0.000000,0.010000,0.000000,0.015650,0.012456,-0.004992,-0.001400,0.004247,-1.188899,0.341829,0.208863,0.110740,0.999502,0.015491,0.001809,0.027432,0.000000,0.000000,-0.197862
0.000000,-0.010000,-0.020000,0.015249,0.013025,-0.004776,-0.001400,0.004247,-1.188899,0.341829,0.208863,0.110740,0.999502,0.015491,0.001809,0.027432,0.000000,0.000000,-0.197862
0.000000,-0.010000,-0.020000,0.015249,0.013025,-0.004776,-0.004072,-0.016512,-1.348993,-0.510630,-0.062710,-0.039364,0.999645,0.003495,0.001385,0.026378,0.000000,0.000000,-0.518082
0.000000,-0.010000,-0.020000,0.015249,0.013025,-0.004776,-0.004072,-0.016512,-1.348993,-0.510630,-0.062710,-0.039364,0.999645,0.003495,0.001385,0.026378,0.000000,0.000000,-0.518082
0.000000,-0.010000,-0.020000,0.015249,0.013025,-0.004776,-0.025463,-0.004434,-1.175030,0.065193,-0.123832,-0.023374,0.999673,0.001566,0.000192,0.025514,0.000000,0.000000,-0.795348
0.000000,0.000000,-0.010000,0.015386,0.012796,-0.004954,-0.025463,-0.004434,-1.175030,0.065193,-0.123832,-0.023374,0.999673,0.001566,0.000192,0.025514,0.000000,0.000000,-0.795348
0.000000,0.000000,-0.010000,0.015386,0.012796,-0.004954,-0.011855,0.013305,-1.055425,-0.031338,-0.006817,0.016044,0.999680,0.000147,-0.000603,0.025274,0.000000,0.000000,-0.871439
0.000000,0.000000,-0.010000,0.015386,0.012796,-0.004954,-0.011855,0.013305,-1.055425,-0.031338,-0.006817,0.016044,0.999680,0.000147,-0.000603,0.025274,0.000000,0.000000,-0.871439
0.000000,0.000000,-0.010000,0.015386,0.012796,-0.004954,-0.019032,0.016277,-1.021374,-0.014969,-0.013808,0.023600,0.999663,-0.000135,-0.000887,0.025951,0.000000,0.000000,-0.901841
0.000000,0.000000,0.000000,0.015355,0.012828,-0.004966,-0.019032,0.016277,-1.021374,-0.014969,-0.013808,0.023600,0.999663,-0.000135,-0.000887,0.025951,0.000000,0.000000,-0.901841
0.000000,0.000000,0.000000,0.015355,0.012828,-0.004966,-0.009809,0.008677,-0.985460,-0.015883,0.026441,0.010522,0.999640,0.000048,-0.000507,0.026835,0.000000,0.000000,-0.895917
0.000000,0.000000,0.000000,0.015355,0.012828,-0.004966,-0.009809,0.008677,-0.985460,-0.015883,0.026441,0.010522,0.999640,0.000048,-0.000507,0.026835,0.000000,0.000000,-0.895917
0.000000,0.000000,0.000000,0.015355,0.012828,-0.004966,-0.002136,-0.003410,-0.963116,-0.002710,0.010859,-0.000003,0.999632,-0.000988,0.000100,0.027118,0.000000,0.000000,-0.862252
0.000000,0.000000,0.000000,0.015327,0.012847,-0.005005,-0.002136,-0.003410,-0.963116,-0.002710,0.010859,-0.000003,0.999632,-0.000988,0.000100,0.027118,0.000000,0.000000,-0.862252
0.000000,0.000000,0.000000,0.015327,0.012847,-0.005005,-0.010060,0.007595,-0.921422,-0.038878,0.006649,-0.004092,0.999636,-0.000418,0.000323,0.026989,0.000000,0.000000,-0.794881
0.000000,0.000000,0.000000,0.015327,0.012847,-0.005005,-0.010060,0.007595,-0.921422,-0.038878,0.006649,-0.004092,0.999636,-0.000418,0.000323,0.026989,0.000000,0.000000,-0.794881
0.000000,0.000000,0.000000,0.015327,0.012847,-0.005005,0.012938,-0.021872,-0.909597,-0.010034,0.006172,-0.018290,0.999632,-0.000872,0.000057,0.027104,0.000000,0.000000,-0.707747
-0.390000,0.510000,-7.870000,2.394877,-10.165803,14.857037,0.012938,-0.021872,-0.909597,-0.010034,0.006172,-0.018290,0.999632,-0.000872,0.000057,0.027104,0.000000,0.000000,-0.707747
-0.390000,0.510000,-7.870000,2.394877,-10.165803,14.857037,-0.030529,0.007392,-0.963565,0.020334,0.019616,0.004164,0.999634,-0.000006,0.000173,0.027051,0.000000,0.000000,-0.659806
-0.390000,0.510000,-7.870000,2.394877,-10.165803,14.857037,-0.030529,0.007392,-0.963565,0.020334,0.019616,0.004164,0.999634,-0.000006,0.000173,0.027051,0.000000,0.000000,-0.659806
-0.390000,0.510000,-7.870000,2.394877,-10.165803,14.857037,0.019759,-0.014804,-0.932630,-0.012121,-0.050725,-0.013985,0.999641,0.000608,-0.000367,0.026777,-0.052110,0.044778,-0.613275
-0.460000,0.370000,-6.690000,2.384375,-10.157632,14.715734,0.019759,-0.014804,-0.932630,-0.012121,-0.050725,-0.013985,0.999641,0.000608,-0.000367,0.026777,-0.052110,0.044778,-0.613275
-0.460000,0.370000,-6.690000,2.384375,-10.157632,14.715734,0.005407,-0.005381,-0.969013,-0.092823,-0.105951,0.003567,0.999632,-0.002714,-0.002920,0.026840,-0.047143,0.042876,-0.553709
-0.460000,0.370000,-6.690000,2.384375,-10.157632,14.715734,0.005407,-0.005381,-0.969013,-0.092823,-0.105951,0.003567,0.999632,-0.002714,-0.002920,0.026840,-0.047143,0.042876,-0.553709
-0.460000,0.370000,-6.690000,2.384375,-10.157632,14.715734,-0.009215,0.017122,-0.971289,0.027923,0.017903,0.005812,0.999601,-0.005734,-0.007182,0.026719,-0.028411,0.017992,-0.516813
-0.190000,0.120000,-5.760000,2.377235,-10.153227,14.595412,-0.009215,0.017122,-0.971289,0.027923,0.017903,0.005812,0.999601,-0.005734,-0.007182,0.026719,-0.028411,0.017992,-0.516813
-0.190000,0.120000,-5.760000,2.377235,-10.153227,14.595412,-0.002062,0.010050,-0.990797,-0.006832,0.050139,-0.001204,0.999625,-0.002828,-0.004983,0.026762,-0.014523,0.019708,-0.496317
-0.190000,0.120000,-5.760000,2.377235,-10.153227,14.595412,-0.002062,0.010050,-0.990797,-0.006832,0.050139,-0.001204,0.999625,-0.002828,-0.004983,0.026762,-0.014523,0.019708,-0.496317
-0.190000,0.120000,-5.760000,2.377235,-10.153227,14.595412,-0.021884,0.003396,-1.014384,-0.016336,0.000269,-0.007103,0.999634,-0.004236,-0.002780,0.026576,-0.005196,0.008086,-0.499747
-0.040000,-0.070000,-5.320000,2.374289,-10.152295,14.491970,-0.021884,0.003396,-1.014384,-0.016336,0.000269,-0.007103,0.999634,-0.004236,-0.002780,0.026576,-0.005196,0.008086,-0.499747
-0.040000,-0.070000,-5.320000,2.374289,-10.152295,14.491970,-0.008334,0.022334,-0.924854,0.041852,0.044062,0.008971,0.999646,-0.001507,-0.001363,0.026511,0.007637,-0.006276,-0.452414
-0.040000,-0.070000,-5.320000,2.374289,-10.152295,14.491970,-0.008334,0.022334,-0.924854,0.041852,0.044062,0.008971,0.999646,-0.001507,-0.001363,0.026511,0.007637,-0.006276,-0.452414
-0.040000,-0.070000,-5.320000,2.374289,-10.152295,14.491970,0.000315,0.011256,-0.886337,0.013430,0.032194,-0.010030,0.999644,0.000902,0.000906,0.026633,0.002089,-0.003328,-0.369139
-0.030000,-0.050000,-3.300000,2.372374,-10.154810,14.410220,0.000315,0.011256,-0.886337,0.013430,0.032194,-0.010030,0.999644,0.000902,0.000906,0.026633,0.002089,-0.003328,-0.369139
-0.030000,-0.050000,-3.300000,2.372374,-10.154810,14.410220,0.023511,-0.019540,-0.881333,-0.017788,0.010743,0.016363,0.999636,-0.000155,0.000742,0.026979,0.004251,-0.001603,-0.269702
-0.030000,-0.050000,-3.300000,2.372374,-10.154810,14.410220,0.023511,-0.019540,-0.881333,-0.017788,0.010743,0.016363,0.999636,-0.000155,0.000742,0.026979,0.004251,-0.001603,-0.269702
-0.030000,-0.050000,-3.300000,2.372374,-10.154810,14.410220,0.030450,-0.009826,-0.916705,-0.000172,0.023399,-0.011513,0.999632,0.000382,0.001726,0.027064,0.009028,-0.008785,-0.161433
-0.080000,-0.110000,-1.140000,2.368377,-10.157530,14.375726,0.030450,-0.009826,-0.916705,-0.000172,0.023399,-0.011513,0.999632,0.000382,0.001726,0.027064,0.009028,-0.008785,-0.161433
-0.250000,-0.100000,-0.210000,2.363872,-10.159894,14.360838,0.030450,-0.009826,-0.916705,-0.000172,0.023399,-0.011513,0.999632,0.000382,0.001726,0.027064,0.009028,-0.008785,-0.161433
-0.250000,-0.100000,-0.210000,2.363872,-10.159894,14.360838,0.001514,-0.008115,-0.972049,0.069925,0.002924,-0.008098,0.999629,0.000909,-0.003581,0.026990,-0.016154,-0.007888,0.018381
-0.250000,-0.100000,-0.210000,2.363872,-10.159894,14.360838,0.001514,-0.008115,-0.972049,0.069925,0.002924,-0.008098,0.999629,0.000909,-0.003581,0.026990,-0.016154,-0.007888,0.018381
-0.250000,-0.100000,-0.210000,2.363872,-10.159894,14.360838,-0.006193,0.015637,-1.016244,0.013808,0.033890,0.013748,0.999626,0.008010,-0.000562,0.026160,0.004010,-0.011959,0.002955
-0.250000,-0.100000,-0.210000,2.363872,-10.159894,14.360838,-0.006193,0.015637,-1.016244,0.013808,0.033890,0.013748,0.999626,0.008010,-0.000562,0.026160,0.004010,-0.011959,0.002955
-0.250000,-0.100000,-0.210000,2.363872,-10.159894,14.360838,-0.014588,-0.033593,-0.977814,-0.080245,-0.069618,-0.015165,0.999641,0.001330,-0.005450,0.026187,-0.020016,0.017038,-0.007183
0.130000,0.200000,-0.100000,2.362974,-10.146086,14.353757,-0.014588,-0.033593,-0.977814,-0.080245,-0.069618,-0.015165,0.999641,0.001330,-0.005450,0.026187,-0.020016,0.017038,-0.007183
0.130000,0.200000,-0.100000,2.362974,-10.146086,14.353757,0.000490,0.016562,-1.005898,0.021424,0.028111,0.007054,0.999652,0.000266,-0.004946,0.025920,0.001300,0.008170,-0.008945
0.320000,0.260000,0.140000,2.369288,-10.138680,14.356092,0.000490,0.016562,-1.005898,0.021424,0.028111,0.007054,0.999652,0.000266,-0.004946,0.025920,0.001300,0.008170,-0.008945
0.320000,0.260000,0.140000,2.369288,-10.138680,14.356092,-0.005300,-0.018988,-1.005681,-0.002604,-0.014313,1.490981,0.947718,0.001025,0.000996,0.319107,-0.005758,-0.000590,0.008878
0.320000,0.260000,0.140000,2.369288,-10.138680,14.356092,-0.005300,-0.018988,-1.005681,-0.002604,-0.014313,1.490981,0.947718,0.001025,0.000996,0.319107,-0.005758,-0.000590,0.008878
0.320000,0.260000,0.140000,2.369288,-10.138680,14.356092,0.009663,-0.018368,-1.008393,-0.086478,0.005846,1.524721,0.889610,-0.002307,-0.005484,0.456683,-0.028986,-0.002692,0.004620
0.320000,0.260000,0.140000,2.369288,-10.138680,14.356092,0.009663,-0.018368,-1.008393,-0.086478,0.005846,1.524721,0.889610,-0.002307,-0.005484,0.456683,-0.028986,-0.002692,0.004620
0.320000,0.260000,0.140000,2.369288,-10.138680,14.356092,-0.018058,0.015624,-0.993393,0.010163,-0.044541,1.495646,0.765814,-0.001077,-0.005393,0.643039,0.009382,-0.014084,0.002840
0.110000,-0.140000,0.130000,2.352446,-10.133402,14.371492,-0.018058,0.015624,-0.993393,0.010163,-0.044541,1.495646,0.765814,-0.001077,-0.005393,0.643039,0.009382,-0.014084,0.002840
0.110000,-0.140000,0.130000,2.352446,-10.133402,14.371492,-0.022093,0.015397,-0.992778,0.006656,0.000949,1.509459,0.661157,0.001077,-0.002758,0.750241,0.019597,-0.016771,0.003427
0.110000,-0.140000,0.130000,2.352446,-10.133402,14.371492,-0.001549,-0.008578,-1.016661,-0.005682,-0.019739,1.516508,0.475542,0.002894,-0.002811,0.879684,0.020344,-0.023049,-0.003994
0.110000,-0.140000,0.130000,2.352446,-10.133402,14.371492,-0.001549,-0.008578,-1.016661,-0.005682,-0.019739,1.516508,0.475542,0.002894,-0.002811,0.879684,0.020344,-0.023049,-0.003994
0.110000,-0.140000,0.130000,2.352446,-10.133402,14.371492,0.015991,-0.014130,-0.989227,0.031943,0.021341,1.519369,0.264405,0.002552,-0.003024,0.964404,0.022623,-0.000652,-0.015867
0.110000,-0.140000,0.130000,2.352446,-10.133402,14.371492,0.003033,0.002909,-0.981374,0.020021,0.004248,1.521107,0.116427,0.002197,-0.000906,0.993196,0.017837,-0.001044,-0.013968
0.110000,-0.140000,0.130000,2.352446,-10.133402,14.371492,0.001102,-0.010796,-0.999919,0.004812,0.007177,1.537805,0.034472,-0.002711,-0.000510,-0.999402,0.015077,0.009012,-0.001563
0.110000,-0.140000,0.130000,2.352446,-10.133402,14.371492,0.001102,-0.010796,-0.999919,0.004812,0.007177,1.537805,0.034472,-0.002711,-0.000510,-0.999402,0.015077,0.009012,-0.001563
0.110000,-0.140000,0.130000,2.352446,-10.133402,14.371492,0.012069,-0.031128,-0.986296,0.020463,-0.003480,1.517880,0.110243,-0.002259,-0.001175,-0.993901,0.007103,0.009401,0.003868
-0.140000,0.060000,0.190000,2.341762,-10.125024,14.367725,0.012069,-0.031128,-0.986296,0.020463,-0.003480,1.517880,0.110243,-0.002259,-0.001175,-0.993901,0.007103,0.009401,0.003868
-0.140000,0.060000,0.190000,2.341762,-10.125024,14.367725,-0.030277,0.021285,-1.000157,-0.001687,0.047659,1.502185,0.257300,-0.000642,-0.002422,-0.966328,0.004864,0.007242,0.008051
-0.140000,0.060000,0.190000,2.341762,-10.125024,14.367725,-0.005861,0.007855,-0.984627,0.019969,0.028949,1.469902,0.398084,-0.000074,-0.002833,-0.917344,0.010230,0.006689,0.003586
-0.250000,0.040000,0.130000,2.327639,-10.120842,14.374529,-0.005861,0.007855,-0.984627,0.019969,0.028949,1.469902,0.398084,-0.000074,-0.002833,-0.917344,0.010230,0.006689,0.003586
-0.250000,0.040000,0.130000,2.327639,-10.120842,14.374529,0.023998,-0.013722,-1.014577,0.032908,-0.022922,1.485525,0.465034,-0.000100,-0.004414,-0.885282,0.000221,0.006957,0.002335
-0.250000,0.040000,0.130000,2.327639,-10.120842,14.374529,0.023998,-0.013722,-1.014577,0.032908,-0.022922,1.485525,0.465034,-0.000100,-0.004414,-0.885282,0.000221,0.006957,0.002335
-0.250000,0.040000,0.130000,2.327639,-10.120842,14.374529,-0.000685,-0.008367,-0.983424,0.012750,-0.015707,1.490400,0.529494,0.000332,-0.005444,-0.848296,-0.002049,0.004831,-0.002719
-0.430000,0.020000,0.130000,2.314747,-10.120827,14.379633,-0.000685,-0.008367,-0.983424,0.012750,-0.015707,1.490400,0.529494,0.000332,-0.005444,-0.848296,-0.002049,0.004831,-0.002719
-0.430000,0.020000,0.130000,2.314747,-10.120827,14.379633,-0.021863,0.013743,-1.018780,0.052505,0.063571,1.491843,0.591347,0.001841,-0.006163,-0.806392,-0.014410,0.001168,0.003087
-0.430000,0.020000,0.130000,2.314747,-10.120827,14.379633,-0.021863,0.013743,-1.018780,0.052505,0.063571,1.491843,0.591347,0.001841,-0.006163,-0.806392,-0.014410,0.001168,0.003087
-0.430000,0.020000,0.130000,2.314747,-10.120827,14.379633,-0.007309,0.003356,-1.007826,0.027719,-0.001753,1.485417,0.650037,0.003736,-0.007513,-0.759856,-0.015095,0.003989,0.001735
-0.300000,-0.050000,0.020000,2.304121,-10.123365,14.379807,-0.007309,0.003356,-1.007826,0.027719,-0.001753,1.485417,0.650037,0.003736,-0.007513,-0.759856,-0.015095,0.003989,0.001735
-0.300000,-0.050000,0.020000,2.304121,-10.123365,14.379807,0.003981,0.014965,-0.999108,0.014961,-0.018027,1.493434,0.705062,0.003541,-0.009296,-0.709076,-0.010980,0.003286,-0.002764
-0.300000,-0.050000,0.020000,2.304121,-10.123365,14.379807,0.003981,0.014965,-0.999108,0.014961,-0.018027,1.493434,0.705062,0.003541,-0.009296,-0.709076,-0.010980,0.003286,-0.002764
-0.300000,-0.050000,0.020000,2.304121,-10.123365,14.379807,0.004855,-0.028771,-0.991071,0.010957,0.012911,1.501338,0.756479,0.003144,-0.010057,-0.653933,-0.001647,-0.003724,-0.005631
-0.070000,-0.150000,-0.090000,2.298803,-10.127328,14.376929,0.004855,-0.028771,-0.991071,0.010957,0.012911,1.501338,0.756479,0.003144,-0.010057,-0.653933,-0.001647,-0.003724,-0.005631
-0.070000,-0.150000,-0.090000,2.298803,-10.127328,14.376929,-0.030960,0.019754,-1.010851,-0.009347,0.015956,1.545333,0.803954,0.002828,-0.010046,-0.594600,0.010722,-0.004908,-0.006191
-0.070000,-0.150000,-0.090000,2.298803,-10.127328,14.376929,-0.030960,0.019754,-1.010851,-0.009347,0.015956,1.545333,0.803954,0.002828,-0.010046,-0.594600,0.010722,-0.004908,-0.006191
-0.070000,-0.150000,-0.090000,2.298803,-10.127328,14.376929,-0.018308,0.005979,-0.988132,-0.010937,0.017601,1.534366,0.846919,0.002077,-0.009744,-0.531629,0.016849,-0.016324,-0.005115
0.000000,-0.320000,0.120000,2.294313,-10.135180,14.382059,-0.018308,0.005979,-0.988132,-0.010937,0.017601,1.534366,0.846919,0.002077,-0.009744,-0.531629,0.016849,-0.016324,-0.005115
0.000000,-0.320000,0.120000,2.294313,-10.135180,14.382059,0.018449,-0.012973,-0.980654,0.033648,0.063812,1.522899,0.885004,0.002439,-0.008394,-0.465502,0.016989,-0.023813,-0.001922
0.000000,-0.320000,0.120000,2.294313,-10.135180,14.382059,0.018449,-0.012973,-0.980654,0.033648,0.063812,1.522899,0.885004,0.002439,-0.008394,-0.465502,0.016989,-0.023813,-0.001922
0.000000,-0.320000,0.120000,2.294313,-10.135180,14.382059,-0.021456,0.007997,-1.013915,0.020486,0.023545,1.541606,0.917803,0.004116,-0.007237,-0.396949,0.020172,-0.024056,0.007079
0.060000,-0.380000,0.280000,2.293977,-10.146614,14.389859,-0.021456,0.007997,-1.013915,0.020486,0.023545,1.541606,0.917803,0.004116,-0.007237,-0.396949,0.020172,-0.024056,0.007079
0.060000,-0.380000,0.280000,2.293977,-10.146614,14.389859,-0.014940,-0.000366,-0.999771,0.018171,-0.038290,1.525114,0.945399,0.003993,-0.007970,-0.325793,0.018184,-0.023516,0.006699
0.060000,-0.380000,0.280000,2.293977,-10.146614,14.389859,-0.014940,-0.000366,-0.999771,0.018171,-0.038290,1.525114,0.945399,0.003993,-0.007970,-0.325793,0.018184,-0.023516,0.006699
0.060000,-0.380000,0.280000,2.293977,-10.146614,14.389859,0.025464,-0.028499,-0.981924,0.012851,0.054886,1.519662,0.967628,0.004636,-0.008381,-0.252200,0.023935,-0.026555,0.009252
0.180000,-0.410000,0.210000,2.295614,-10.157493,14.396400,0.025464,-0.028499,-0.981924,0.012851,0.054886,1.519662,0.967628,0.004636,-0.008381,-0.252200,0.023935,-0.026555,0.009252
0.180000,-0.410000,0.210000,2.295614,-10.157493,14.396400,-0.002421,0.017636,-0.987166,0.019974,0.005947,1.546741,0.984192,0.005933,-0.007418,-0.176851,0.025439,-0.028125,0.005584
0.180000,-0.410000,0.210000,2.295614,-10.157493,14.396400,-0.002421,0.017636,-0.987166,0.019974,0.005947,1.546741,0.984192,0.005933,-0.007418,-0.176851,0.025439,-0.028125,0.005584
