mvo.vel_x,mvo.vel_y,mvo.vel_z,mvo.pos_x,mvo.pos_y,mvo.pos_z,imu.acc_x,imu.acc_y,imu.acc_z,imu.gyro_x,imu.gyro_y,imu.gyro_z,imu.q0,imu.q1,imu.q2, self.q3,imu.vg_x,imu.vg_y,imu.vg_z
0.000000,0.000000,0.000000,0.016007,0.012181,-0.004515,-0.002138,-0.035197,-1.000054,-0.004603,0.012510,0.000108,0.999838,0.017943,-0.001614,0.000324,0.000000,0.000000,0.026333
0.000000,0.000000,0.000000,0.016007,0.012182,-0.004514,-0.002138,-0.035197,-1.000054,-0.004603,0.012510,0.000108,0.999838,0.017943,-0.001614,0.000324,0.000000,0.000000,0.026333
0.000000,0.000000,0.000000,0.016007,0.012182,-0.004514,-0.002748,-0.033615,-1.000255,-0.003504,0.009067,0.002783,0.999837,0.017956,-0.001610,0.000338,0.000000,0.000000,0.038102
0.000000,0.000000,0.000000,0.016007,0.012182,-0.004514,-0.004733,-0.033239,-0.997737,-0.000859,0.011061,0.001968,0.999837,0.017960,-0.001634,0.000322,0.000000,0.000000,0.044176
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004513,-0.004733,-0.033239,-0.997737,-0.000859,0.011061,0.001968,0.999837,0.017960,-0.001634,0.000322,0.000000,0.000000,0.044176
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004513,-0.003251,-0.034999,-0.998448,-0.005708,0.012340,0.001012,0.999838,0.017934,-0.001653,0.000340,0.000000,0.000000,0.037893
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004513,-0.003721,-0.036253,-0.998874,-0.003143,0.012369,0.001362,0.999838,0.017926,-0.001669,0.000327,0.000000,0.000000,0.023586
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004513,-0.003721,-0.036253,-0.998874,-0.003143,0.012369,0.001362,0.999838,0.017926,-0.001669,0.000327,0.000000,0.000000,0.023586
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004513,-0.004824,-0.035645,-0.999467,-0.003776,0.009271,0.000164,0.999838,0.017903,-0.001686,0.000337,0.000000,0.000000,0.010431
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004513,-0.004941,-0.035158,-1.000034,-0.004450,0.011200,-0.002453,0.999838,0.017906,-0.001695,0.000329,0.000000,0.000000,-0.000548
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004513,-0.004941,-0.035158,-1.000034,-0.004450,0.011200,-0.002453,0.999838,0.017906,-0.001695,0.000329,0.000000,0.000000,-0.000548
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004513,-0.003607,-0.036358,-0.998362,-0.002726,0.009729,0.002769,0.999838,0.017908,-0.001708,0.000325,0.000000,0.000000,0.009466
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004513,-0.003937,-0.034753,-0.996609,-0.003946,0.010998,0.000406,0.999838,0.017914,-0.001717,0.000337,0.000000,0.000000,0.006127
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004512,-0.003937,-0.034753,-0.996609,-0.003946,0.010998,0.000406,0.999838,0.017914,-0.001717,0.000337,0.000000,0.000000,0.006127
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004512,-0.003707,-0.034984,-0.999993,-0.002972,0.012165,-0.000642,0.999838,0.017900,-0.001728,0.000335,0.000000,0.000000,-0.019801
0.000000,0.000000,0.000000,0.016008,0.012181,-0.004512,-0.004544,-0.035628,-0.998940,-0.003524,0.009879,0.000763,0.999838,0.017899,-0.001743,0.000354,0.000000,0.000000,-0.014990
0.000000,0.000000,0.000000,0.016008,0.012182,-0.004511,-0.004544,-0.035628,-0.998940,-0.003524,0.009879,0.000763,0.999838,0.017899,-0.001743,0.000354,0.000000,0.000000,-0.014990
0.000000,0.000000,0.000000,0.016008,0.012182,-0.004511,-0.003384,-0.035601,-0.994879,-0.001041,0.012460,-0.001922,0.999838,0.017921,-0.001712,0.000360,0.000000,0.000000,0.010587
0.000000,0.000000,0.000000,0.016008,0.012182,-0.004511,-0.003944,-0.036133,-0.999602,-0.002849,0.010943,-0.000175,0.999838,0.017899,-0.001736,0.000364,0.000000,0.000000,0.024025
0.000000,0.000000,0.000000,0.016008,0.012182,-0.004512,-0.003944,-0.036133,-0.999602,-0.002849,0.010943,-0.000175,0.999838,0.017899,-0.001736,0.000364,0.000000,0.000000,0.024025
0.000000,0.000000,0.000000,0.016008,0.012182,-0.004512,-0.002733,-0.036708,-0.998329,-0.002345,0.010886,-0.001996,0.999838,0.017891,-0.001747,0.000346,0.000000,0.000000,0.009497
0.000000,0.000000,0.000000,0.016008,0.012182,-0.004512,-0.003189,-0.033818,-0.997802,-0.003593,0.010250,-0.002287,0.999838,0.017894,-0.001762,0.000335,0.000000,0.000000,0.009179
0.000000,0.000000,0.000000,0.016009,0.012181,-0.004511,-0.003189,-0.033818,-0.997802,-0.003593,0.010250,-0.002287,0.999838,0.017894,-0.001762,0.000335,0.000000,0.000000,0.009179
0.000000,0.000000,0.000000,0.016009,0.012181,-0.004511,-0.003977,-0.035950,-0.996319,-0.002616,0.010471,-0.000610,0.999838,0.017894,-0.001760,0.000336,0.000000,0.000000,0.007819
0.000000,0.000000,0.000000,0.016009,0.012181,-0.004511,-0.003674,-0.036367,-1.000249,-0.003305,0.010424,-0.002199,0.999838,0.017888,-0.001757,0.000329,0.000000,0.000000,-0.001427
0.000000,0.000000,0.000000,0.016009,0.012180,-0.004511,-0.003674,-0.036367,-1.000249,-0.003305,0.010424,-0.002199,0.999838,0.017888,-0.001757,0.000329,0.000000,0.000000,-0.001427
0.000000,0.000000,0.000000,0.016009,0.012180,-0.004511,-0.003204,-0.035399,-0.996513,-0.001163,0.013057,0.002815,0.999838,0.017906,-0.001769,0.000285,0.000000,0.000000,0.000698
0.000000,0.000000,0.000000,0.016009,0.012180,-0.004511,-0.002201,-0.033924,-0.998627,0.000952,0.009143,0.000683,0.999837,0.017954,-0.001779,0.000260,0.000000,0.000000,0.008297
0.000000,0.000000,0.000000,0.016009,0.012180,-0.004511,-0.002602,-0.035958,-0.997822,-0.002435,0.012990,-0.000975,0.999837,0.017968,-0.001800,0.000278,0.000000,0.000000,0.006693
0.000000,0.000000,0.000000,0.016010,0.012180,-0.004508,-0.002602,-0.035958,-0.997822,-0.002435,0.012990,-0.000975,0.999837,0.017968,-0.001800,0.000278,0.000000,0.000000,0.006693
0.000000,0.000000,0.000000,0.016010,0.012180,-0.004508,-0.003393,-0.036159,-0.995714,-0.002165,0.010273,0.000948,0.999837,0.017965,-0.001804,0.000271,0.000000,0.000000,0.011207
0.000000,0.000000,0.000000,0.016011,0.012180,-0.004506,-0.003393,-0.036159,-0.995714,-0.002165,0.010273,0.000948,0.999837,0.017965,-0.001804,0.000271,0.000000,0.000000,0.011207
0.000000,0.000000,0.000000,0.016011,0.012180,-0.004506,-0.003720,-0.034596,-0.995616,-0.002075,0.009635,0.000683,0.999837,0.017987,-0.001848,0.000270,0.000000,0.000000,-0.021421
0.000000,0.000000,0.000000,0.016011,0.012180,-0.004506,-0.003424,-0.035772,-0.994384,-0.002798,0.012498,0.002398,0.999837,0.017982,-0.001857,0.000291,0.000000,0.000000,-0.038729
0.000000,0.000000,0.000000,0.016011,0.012179,-0.004505,-0.003424,-0.035772,-0.994384,-0.002798,0.012498,0.002398,0.999837,0.017982,-0.001857,0.000291,0.000000,0.000000,-0.038729
0.000000,0.000000,0.000000,0.016011,0.012179,-0.004505,-0.002781,-0.035189,-0.996580,-0.003957,0.010950,0.001589,0.999837,0.017963,-0.001873,0.000249,0.000000,0.000000,-0.045301
0.000000,0.000000,0.000000,0.016011,0.012179,-0.004505,-0.003651,-0.035963,-0.998953,-0.001771,0.013154,-0.000216,0.999837,0.017955,-0.001869,0.000255,0.000000,0.000000,-0.013394
0.000000,0.000000,0.000000,0.016011,0.012179,-0.004505,-0.002974,-0.035444,-0.997679,-0.000817,0.010961,-0.000774,0.999838,0.017913,-0.001905,0.000205,0.000000,0.000000,0.022017
0.000000,0.000000,0.000000,0.016011,0.012179,-0.004505,-0.002974,-0.035444,-0.997679,-0.000817,0.010961,-0.000774,0.999838,0.017913,-0.001905,0.000205,0.000000,0.000000,0.022017
0.000000,0.000000,0.000000,0.016011,0.012179,-0.004505,-0.003227,-0.034692,-0.997978,-0.001186,0.009501,0.003131,0.999838,0.017899,-0.001925,0.000216,0.000000,0.000000,0.035861
0.000000,0.000000,0.000000,0.016014,0.012176,-0.004506,-0.003227,-0.034692,-0.997978,-0.001186,0.009501,0.003131,0.999838,0.017899,-0.001925,0.000216,0.000000,0.000000,0.035861
0.000000,0.000000,0.000000,0.016014,0.012176,-0.004505,-0.003227,-0.034692,-0.997978,-0.001186,0.009501,0.003131,0.999838,0.017899,-0.001925,0.000216,0.000000,0.000000,0.035861
0.000000,0.000000,0.000000,0.016014,0.012176,-0.004505,-0.003096,-0.033946,-0.996846,-0.004829,0.008215,-0.002855,0.999839,0.017806,-0.002001,0.000165,0.000000,0.000000,0.021357
0.000000,0.000000,0.000000,0.016014,0.012176,-0.004505,-0.003450,-0.035799,-0.994954,-0.003224,0.009302,-0.002834,0.999840,0.017780,-0.002027,0.000134,0.000000,0.000000,0.039808
0.000000,0.000000,0.000000,0.016014,0.012176,-0.004505,-0.003261,-0.036419,-0.999546,-0.000627,0.011727,-0.001043,0.999840,0.017752,-0.002017,0.000136,0.000000,0.000000,0.029622
0.000000,0.000000,0.000000,0.016017,0.012173,-0.004503,-0.003261,-0.036419,-0.999546,-0.000627,0.011727,-0.001043,0.999840,0.017752,-0.002017,0.000136,0.000000,0.000000,0.029622
0.000000,0.000000,0.000000,0.016017,0.012172,-0.004504,-0.003261,-0.036419,-0.999546,-0.000627,0.011727,-0.001043,0.999840,0.017752,-0.002017,0.000136,0.000000,0.000000,0.029622
0.000000,0.000000,0.000000,0.016017,0.012172,-0.004504,-0.003562,-0.034440,-0.997809,-0.003149,0.011465,-0.002259,0.999842,0.017665,-0.002150,0.000149,0.000000,0.000000,0.030947
0.000000,0.000000,0.000000,0.016017,0.012172,-0.004504,-0.005439,-0.037246,-0.997187,-0.002860,0.009936,0.002051,0.999842,0.017670,-0.002163,0.000156,0.000000,0.000000,0.034547
0.000000,0.000000,0.000000,0.016017,0.012173,-0.004503,-0.005439,-0.037246,-0.997187,-0.002860,0.009936,0.002051,0.999842,0.017670,-0.002163,0.000156,0.000000,0.000000,0.034547
0.000000,0.000000,0.000000,0.016017,0.012173,-0.004503,-0.002633,-0.035650,-0.995886,-0.001424,0.010710,-0.000566,0.999842,0.017663,-0.002224,0.000159,0.000000,0.000000,-0.013046
0.000000,0.000000,0.000000,0.016017,0.012173,-0.004503,-0.003816,-0.036069,-0.997373,-0.000626,0.008790,-0.001379,0.999842,0.017657,-0.002276,0.000225,0.000000,0.000000,-0.000058
0.000000,0.000000,0.000000,0.016016,0.012175,-0.004500,-0.003816,-0.036069,-0.997373,-0.000626,0.008790,-0.001379,0.999842,0.017657,-0.002276,0.000225,0.000000,0.000000,-0.000058
0.000000,0.000000,0.000000,0.016016,0.012175,-0.004500,-0.004599,-0.035859,-0.997375,-0.004577,0.008900,-0.000627,0.999842,0.017621,-0.002292,0.000226,0.000000,0.000000,-0.005064
0.000000,0.000000,0.000000,0.016016,0.012175,-0.004500,-0.003693,-0.034944,-0.999028,-0.002444,0.007582,-0.002840,0.999842,0.017627,-0.002318,0.000218,0.000000,0.000000,0.007107
0.000000,0.000000,0.000000,0.016017,0.012174,-0.004499,-0.003693,-0.034944,-0.999028,-0.002444,0.007582,-0.002840,0.999842,0.017627,-0.002318,0.000218,0.000000,0.000000,0.007107
0.000000,0.000000,0.000000,0.016017,0.012174,-0.004499,-0.003318,-0.035931,-0.997499,-0.003745,0.011258,0.002703,0.999842,0.017640,-0.002290,0.000209,0.000000,0.000000,0.026818
0.000000,0.000000,0.000000,0.016017,0.012174,-0.004499,-0.002275,-0.034867,-0.996173,-0.004619,0.011752,0.002300,0.999842,0.017619,-0.002304,0.000199,0.000000,0.000000,0.005787
0.000000,0.000000,0.000000,0.016017,0.012174,-0.004500,-0.002275,-0.034867,-0.996173,-0.004619,0.011752,0.002300,0.999842,0.017619,-0.002304,0.000199,0.000000,0.000000,0.005787
0.000000,0.000000,0.000000,0.016017,0.012174,-0.004500,-0.004125,-0.035078,-0.997172,-0.005963,0.008239,0.002290,0.999842,0.017595,-0.002335,0.000194,0.000000,0.000000,-0.010999
0.000000,0.000000,0.000000,0.016017,0.012174,-0.004500,-0.004296,-0.035553,-0.994430,-0.004494,0.011774,-0.000919,0.999843,0.017576,-0.002360,0.000181,0.000000,0.000000,0.005256
0.000000,0.000000,0.000000,0.016018,0.012172,-0.004500,-0.004296,-0.035553,-0.994430,-0.004494,0.011774,-0.000919,0.999843,0.017576,-0.002360,0.000181,0.000000,0.000000,0.005256
0.000000,0.000000,0.000000,0.016018,0.012172,-0.004500,-0.001647,-0.034769,-0.996191,-0.003703,0.007862,-0.000079,0.999843,0.017544,-0.002369,0.000187,0.000000,0.000000,0.013690
0.000000,0.000000,0.000000,0.016018,0.012172,-0.004500,-0.002681,-0.035153,-0.998494,-0.004419,0.009496,0.001161,0.999844,0.017526,-0.002379,0.000195,0.000000,0.000000,0.038085
0.000000,0.000000,0.000000,0.016018,0.012172,-0.004500,-0.002681,-0.035153,-0.998494,-0.004419,0.009496,0.001161,0.999844,0.017526,-0.002379,0.000195,0.000000,0.000000,0.038085
0.000000,0.000000,0.000000,0.016018,0.012172,-0.004500,-0.003056,-0.036096,-0.997873,-0.004100,0.009257,0.000131,0.999844,0.017495,-0.002394,0.000162,0.000000,0.000000,0.043451
0.000000,0.000000,0.000000,0.016018,0.012172,-0.004500,-0.003870,-0.035809,-0.995238,-0.002889,0.009841,-0.000473,0.999844,0.017491,-0.002397,0.000185,0.000000,0.000000,0.024217
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004500,-0.003870,-0.035809,-0.995238,-0.002889,0.009841,-0.000473,0.999844,0.017491,-0.002397,0.000185,0.000000,0.000000,0.024217
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004500,-0.004067,-0.036469,-0.996099,-0.001702,0.010571,-0.001227,0.999844,0.017485,-0.002387,0.000175,0.000000,0.000000,0.023800
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004500,-0.003821,-0.035572,-0.996303,-0.002338,0.009800,0.000367,0.999844,0.017488,-0.002408,0.000171,0.000000,0.000000,0.019931
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004500,-0.003821,-0.035572,-0.996303,-0.002338,0.009800,0.000367,0.999844,0.017488,-0.002408,0.000171,0.000000,0.000000,0.019931
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004500,-0.003655,-0.035395,-0.995714,-0.001695,0.009972,-0.001612,0.999844,0.017502,-0.002428,0.000168,0.000000,0.000000,0.021012
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004500,-0.005205,-0.035142,-0.996821,-0.001322,0.010772,0.000186,0.999844,0.017520,-0.002423,0.000184,0.000000,0.000000,0.013420
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004499,-0.005205,-0.035142,-0.996821,-0.001322,0.010772,0.000186,0.999844,0.017520,-0.002423,0.000184,0.000000,0.000000,0.013420
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004499,-0.002480,-0.035473,-0.994915,-0.002957,0.009522,0.000783,0.999844,0.017482,-0.002429,0.000177,0.000000,0.000000,0.027015
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004499,-0.002165,-0.035874,-0.998228,-0.001570,0.009480,0.001217,0.999844,0.017467,-0.002423,0.000176,0.000000,0.000000,0.032847
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004500,-0.002165,-0.035874,-0.998228,-0.001570,0.009480,0.001217,0.999844,0.017467,-0.002423,0.000176,0.000000,0.000000,0.032847
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004500,-0.004440,-0.035580,-0.996963,-0.002093,0.008871,-0.000729,0.999844,0.017477,-0.002449,0.000194,0.000000,0.000000,0.022252
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004500,-0.003011,-0.034512,-0.999523,-0.002787,0.010289,-0.000912,0.999844,0.017485,-0.002482,0.000211,0.000000,0.000000,0.010997
0.000000,0.000000,0.000000,0.016018,0.012173,-0.004497,-0.003011,-0.034512,-0.999523,-0.002787,0.010289,-0.000912,0.999844,0.017485,-0.002482,0.000211,0.000000,0.000000,0.010997
0.000000,0.000000,0.000000,0.016018,0.012173,-0.004497,-0.002323,-0.034458,-0.998028,-0.003235,0.011908,-0.001957,0.999844,0.017493,-0.002484,0.000211,0.000000,0.000000,0.008872
0.000000,0.000000,0.000000,0.016018,0.012173,-0.004497,-0.005791,-0.036886,-0.997461,-0.004948,0.008302,0.001456,0.999844,0.017479,-0.002491,0.000187,0.000000,0.000000,0.023204
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004497,-0.005791,-0.036886,-0.997461,-0.004948,0.008302,0.001456,0.999844,0.017479,-0.002491,0.000187,0.000000,0.000000,0.023204
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004497,-0.003991,-0.034800,-0.999066,-0.002790,0.008270,0.001502,0.999844,0.017476,-0.002521,0.000205,0.000000,0.000000,0.024371
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004497,-0.002916,-0.035599,-0.994438,-0.004129,0.009261,0.000379,0.999844,0.017461,-0.002551,0.000213,0.000000,0.000000,0.017185
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004496,-0.002916,-0.035599,-0.994438,-0.004129,0.009261,0.000379,0.999844,0.017461,-0.002551,0.000213,0.000000,0.000000,0.017185
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004496,-0.003466,-0.035622,-0.997427,-0.003042,0.007728,-0.001269,0.999845,0.017438,-0.002573,0.000235,0.000000,0.000000,0.002989
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004496,-0.001875,-0.036452,-0.997012,-0.006081,0.012324,-0.000191,0.999845,0.017420,-0.002591,0.000228,0.000000,0.000000,0.018275
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004496,-0.001875,-0.036452,-0.997012,-0.006081,0.012324,-0.000191,0.999845,0.017420,-0.002591,0.000228,0.000000,0.000000,0.018275
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004496,-0.002571,-0.036105,-0.997287,-0.002955,0.009318,0.000104,0.999845,0.017428,-0.002624,0.000243,0.000000,0.000000,0.008470
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004496,-0.003859,-0.035321,-0.996108,-0.004884,0.009315,-0.001800,0.999845,0.017426,-0.002636,0.000256,0.000000,0.000000,-0.003883
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004494,-0.003859,-0.035321,-0.996108,-0.004884,0.009315,-0.001800,0.999845,0.017426,-0.002636,0.000256,0.000000,0.000000,-0.003883
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004494,-0.004859,-0.036284,-0.997539,-0.004666,0.008550,0.001273,0.999845,0.017409,-0.002678,0.000279,0.000000,0.000000,0.008265
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004494,-0.004105,-0.034299,-0.999112,-0.004380,0.009064,0.001415,0.999845,0.017390,-0.002696,0.000288,0.000000,0.000000,0.029118
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004493,-0.004105,-0.034299,-0.999112,-0.004380,0.009064,0.001415,0.999845,0.017390,-0.002696,0.000288,0.000000,0.000000,0.029118
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004493,-0.003122,-0.036744,-0.997759,-0.001623,0.008811,0.001455,0.999845,0.017408,-0.002672,0.000268,0.000000,0.000000,0.034419
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004493,-0.004363,-0.035712,-0.996592,-0.005415,0.010353,-0.001164,0.999845,0.017405,-0.002672,0.000282,0.000000,0.000000,0.026051
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004493,-0.004363,-0.035712,-0.996592,-0.005415,0.010353,-0.001164,0.999845,0.017405,-0.002672,0.000282,0.000000,0.000000,0.026051
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004493,-0.003986,-0.036704,-0.998223,-0.001317,0.010764,-0.000494,0.999845,0.017401,-0.002694,0.000285,0.000000,0.000000,0.051430
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004493,-0.002264,-0.037175,-0.997527,-0.001069,0.009863,-0.003377,0.999845,0.017407,-0.002723,0.000279,0.000000,0.000000,0.038507
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004493,-0.002264,-0.037175,-0.997527,-0.001069,0.009863,-0.003377,0.999845,0.017407,-0.002723,0.000279,0.000000,0.000000,0.038507
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004493,-0.004146,-0.035834,-0.996925,-0.003264,0.008014,0.000489,0.999845,0.017411,-0.002702,0.000274,0.000000,0.000000,0.009966
0.000000,0.000000,0.000000,0.016019,0.012174,-0.004493,-0.003396,-0.035330,-0.994893,-0.004354,0.009939,0.001493,0.999845,0.017386,-0.002698,0.000260,0.000000,0.000000,0.017358
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004494,-0.003396,-0.035330,-0.994893,-0.004354,0.009939,0.001493,0.999845,0.017386,-0.002698,0.000260,0.000000,0.000000,0.017358
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004494,-0.003319,-0.036647,-0.998965,0.000609,0.008760,0.002563,0.999846,0.017362,-0.002682,0.000253,0.000000,0.000000,0.029799
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004494,-0.002874,-0.035862,-0.997911,-0.006193,0.009653,0.001045,0.999846,0.017375,-0.002661,0.000253,0.000000,0.000000,0.043134
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004495,-0.002874,-0.035862,-0.997911,-0.006193,0.009653,0.001045,0.999846,0.017375,-0.002661,0.000253,0.000000,0.000000,0.043134
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004495,-0.001093,-0.034396,-0.995220,-0.003127,0.009949,0.003049,0.999845,0.017379,-0.002650,0.000251,0.000000,0.000000,0.050477
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004495,-0.001093,-0.034396,-0.995220,-0.003127,0.009949,0.003049,0.999845,0.017379,-0.002650,0.000251,0.000000,0.000000,0.050477
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004495,-0.001093,-0.034396,-0.995220,-0.003127,0.009949,0.003049,0.999845,0.017379,-0.002650,0.000251,0.000000,0.000000,0.050477
0.000000,0.000000,0.000000,0.016019,0.012173,-0.004495,-0.001093,-0.034396,-0.995220,-0.003127,0.009949,0.003049,0.999845,0.017379,-0.002650,0.000251,0.000000,0.000000,0.050477
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004497,-0.001093,-0.034396,-0.995220,-0.003127,0.009949,0.003049,0.999845,0.017379,-0.002650,0.000251,0.000000,0.000000,0.050477
0.000000,0.000000,0.000000,0.016019,0.012172,-0.004497,-0.002866,-0.035852,-0.999899,-0.002834,0.010033,-0.000583,0.999847,0.017306,-0.002636,0.000244,0.000000,0.000000,0.023913
